schema,name,aliases,topics,program,authority,reason,report-date,start-date,end-date,country,notes,source_url
Company,Chinese Academy of Engineering Physics,Southwest Institute of Fluid Physics,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2022,,,,,https://media.defense.gov/2023/Jun/29/2003251160/-1/-1/1/COUNTERING-UNWANTED-INFLUENCE-IN-DEPARTMENT-FUNDED-RESEARCH-AT-INSTITUTIONS-OF-HIGHER-EDUCATION.PDF
Company,Chinese Academy of Engineering Physics,Southwest Institute of General Designing and Assembly,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2022,,,,,https://media.defense.gov/2023/Jun/29/2003251160/-1/-1/1/COUNTERING-UNWANTED-INFLUENCE-IN-DEPARTMENT-FUNDED-RESEARCH-AT-INSTITUTIONS-OF-HIGHER-EDUCATION.PDF
Company,Chinese Academy of Engineering Physics,Southwest Institute of Machining Technology,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2022,,,,,https://media.defense.gov/2023/Jun/29/2003251160/-1/-1/1/COUNTERING-UNWANTED-INFLUENCE-IN-DEPARTMENT-FUNDED-RESEARCH-AT-INSTITUTIONS-OF-HIGHER-EDUCATION.PDF
Company,Chinese Academy of Engineering Physics,Southwest Institute of Materials,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2022,,,,,https://media.defense.gov/2023/Jun/29/2003251160/-1/-1/1/COUNTERING-UNWANTED-INFLUENCE-IN-DEPARTMENT-FUNDED-RESEARCH-AT-INSTITUTIONS-OF-HIGHER-EDUCATION.PDF
Company,Chinese Academy of Engineering Physics,Southwest Institute of Nuclear Physics and Chemistry; China Academy of Engineering Physics (CAEP) 902 Institute,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2022,,,,,https://media.defense.gov/2023/Jun/29/2003251160/-1/-1/1/COUNTERING-UNWANTED-INFLUENCE-IN-DEPARTMENT-FUNDED-RESEARCH-AT-INSTITUTIONS-OF-HIGHER-EDUCATION.PDF
Company,Chinese Academy of Engineering Physics,Southwest Institute of Research and Applications of Special Materials Factory,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2022,,,,,https://media.defense.gov/2023/Jun/29/2003251160/-1/-1/1/COUNTERING-UNWANTED-INFLUENCE-IN-DEPARTMENT-FUNDED-RESEARCH-AT-INSTITUTIONS-OF-HIGHER-EDUCATION.PDF
Company,Chinese Academy of Engineering Physics,Southwest Institute of Structural Mechanics,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2022,,,,,https://media.defense.gov/2023/Jun/29/2003251160/-1/-1/1/COUNTERING-UNWANTED-INFLUENCE-IN-DEPARTMENT-FUNDED-RESEARCH-AT-INSTITUTIONS-OF-HIGHER-EDUCATION.PDF
Company,Chinese Academy of Engineering Physics,"The High Power Laser Laboratory, Shanghai",debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2022,,,,,https://media.defense.gov/2023/Jun/29/2003251160/-1/-1/1/COUNTERING-UNWANTED-INFLUENCE-IN-DEPARTMENT-FUNDED-RESEARCH-AT-INSTITUTIONS-OF-HIGHER-EDUCATION.PDF
Company,Chinese Academy of Engineering Physics,"The Institute of Applied Physics and Computational Mathematics, Beijing",debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2022,,,,,https://media.defense.gov/2023/Jun/29/2003251160/-1/-1/1/COUNTERING-UNWANTED-INFLUENCE-IN-DEPARTMENT-FUNDED-RESEARCH-AT-INSTITUTIONS-OF-HIGHER-EDUCATION.PDF
Company,Chinese Academy of Engineering Physics,901 Institute,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2022,,,,,https://media.defense.gov/2023/Jun/29/2003251160/-1/-1/1/COUNTERING-UNWANTED-INFLUENCE-IN-DEPARTMENT-FUNDED-RESEARCH-AT-INSTITUTIONS-OF-HIGHER-EDUCATION.PDF
Company,Chinese Academy of Engineering Physics (CAEP),"Ninth Academy; Southwest Computing Center; Southwest Institute of Applied Electronics; Southwest Institute of Chemical Materials; Southwest Institute of Electronic Engineering; Southwest Institute of Environmental Testing; Southwest Institute of Explosives and Chemical Engineering; Southwest Institute of Fluid Physics;Southwest Institute of General Designing and Assembly; Southwest Institute of Machining Technology; Southwest Institute of Materials; Southwest Institute of Nuclear Physics and Chemistry; China Academy of Engineering Physics’; CAEP; 902 Institute; Southwest Institute of Research and Applications of Special Materials Factory; Southwest Institute of Structural Mechanics; The High Power Laser Laboratory, Shanghai; The Institute of Applied Physics and Computational Mathematics, Beijing; 901 institute",debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2023,,,,,https://rt.cto.mil/wp-content/uploads/2024/07/FY23-Lists-Published-in-Response-to-Section-1286-of-NDAA-2019_clearedv2.pdf
Company,Chinese Academy of Sciences - Shenyang Institute of Automation,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2022,,,,,https://media.defense.gov/2023/Jun/29/2003251160/-1/-1/1/COUNTERING-UNWANTED-INFLUENCE-IN-DEPARTMENT-FUNDED-RESEARCH-AT-INSTITUTIONS-OF-HIGHER-EDUCATION.PDF
Company,Chinese Academy of Sciences - Shenyang Institute of Automation,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2023,,,,,https://rt.cto.mil/wp-content/uploads/2024/07/FY23-Lists-Published-in-Response-to-Section-1286-of-NDAA-2019_clearedv2.pdf
Company,Chinese Academy of Sciences – Aerospace Information Research Institute,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Chinese Academy of Sciences – Center for Excellence in Quantum Information and Quantum Physics,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Chinese Academy of Sciences – Center for Excellence in Quantum Information and Quantum Physics,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Chinese Academy of Sciences – Institute of Computing Technology,Institute of Computing Technology Chinese Academy of Sciences; Institute of Computing Technology; CAS ICT; ICT CAS,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2023,,,,,https://rt.cto.mil/wp-content/uploads/2024/07/FY23-Lists-Published-in-Response-to-Section-1286-of-NDAA-2019_clearedv2.pdf
Company,Chinese Academy of Sciences – Institute of Microelectronics,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Chinese Academy of Sciences – Institute of Physics,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Chinese Academy of Sciences – Institute of Physics,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Chinese Academy of Sciences – Key Laboratory for Quantum Information,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Chinese Academy of Sciences – Key Laboratory for Quantum Information,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Chinese Academy of Sciences – National Time Service Center,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Chinese Academy of Sciences – Shanghai Institute of Microsystem and Information Technology,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Chinese Academy of Sciences – Shanghai Institute of Microsystem and Information Technology,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Chinese Academy of Sciences – Shenyang Institute of Automation,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Chinese Academy of Sciences – Shenyang Institute of Automation,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Chinese Academy of Sciences – Technology and Engineering Center for Space Utilization,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Chinese Academy of Sciences (CAS) – Institute of Computing Technology (ICT),Institute of Computing Technology Chinese Academy of Sciences; Institute of Computing Technology; CAS ICT; ICT CAS,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Chinese Academy of Sciences (CAS) – Institute of Computing Technology (ICT),Institute of Computing Technology Chinese Academy of Sciences; Institute of Computing Technology; CAS ICT; ICT CAS,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Chongqing University,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Chongqing University,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Chongqing University of Technology,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Person,Christian Reynaldo Guevara Guadron,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"Legislative Assembly Deputy and Nuevas Ideas Party’s Chief of Faction, undermined democratic processes or institutions when he introduced a Gang Prohibition Law that will punish with up to 15 years in prison the dissemination of gang messages in the media, considered by many observers to be a clear attempt to censor the media.",2022,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Cinthia Edelmira Monterroso Gómez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a current prosecutor, undermined democratic processes or institutions by bringing unsubstantiated, politically motivated criminal charges against journalists for exercising their freedom of expression as protected by Guatemalan law.",2023,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Claudia Yamilia Noriega González,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"Project Coordinator for the “Catracha Card” Program from 2010 to 2014, transferred proceeds of corruption when she aided the misappropriation of more than $500,000 from Bono 10 Mil, a presidential project aimed at reducing rural poverty.",2022,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Conan Tonathiu Castro Ramírez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"current Legal Advisor to the President, undermined democratic processes or institutions by assisting in the inappropriate removal of five Supreme Court Magistrates and the Attorney General.",2021,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Company,"Contemporary Amperex Technology Company, Limited",CATL,,Section 154 of the United States National Defense Authorization Act for Fiscal Year 2024,United States Congress,,2023-12-22,"October 1, 2027",,,"Beginning on October 1, 2027, none of the funds authorized to be appropriated or otherwise made available for the Department of Defense may be obligated or expended to procure a battery produced by the entity.",https://www.congress.gov/118/plaws/publ31/PLAW-118publ31.pdf
Person,Cristian Adolfo Sánchez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"engaged in significant corruption by participating in a scheme that defrauded the Honduran government of more than $300,000 and colluded with Ministry of Health officials to improperly award government contracts.",2023,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Company,Dahua Technology Company,,debarment,Section 889 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,,,,,,https://www.congress.gov/115/plaws/publ232/PLAW-115publ232.pdf
Company,Dalian Naval Academy,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Dalian Naval Academy,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2023,,,,,https://rt.cto.mil/wp-content/uploads/2024/07/FY23-Lists-Published-in-Response-to-Section-1286-of-NDAA-2019_clearedv2.pdf
Company,Dalian Naval Academy,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Dalian University of Technology,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Dalian University of Technology,,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Defense S&T Key Laboratory of Antennas and Microwave Technology at Xidian University,National Key Laboratory of Science and Technology on Antennas and Microwaves; (Xidian) Antenna Institute; Key Laboratory of Antenna and Microwave Technology; National Key Laboratory of Antenna and Microwave Technology; Antennas and Microwave Technology Key Laboratory of National Defense; Defense S&T Key Laboratory of Antennas and Microwave Technology; Science and Technology on Antenna and Microwave Laboratory; State Key Laboratory of Antennas and Microwave Technology; National Laboratory of Antennas and Microwave Technology; National Key Laboratory of Science and Technology on Antenna and Microwave,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Defense S&T Key Laboratory of Antennas and Microwave Technology at Xidian University,National Key Laboratory of Science and Technology on Antennas and Microwaves; (Xidian) Antenna Institute; Key Laboratory of Antenna and Microwave Technology; National Key Laboratory of Antenna and Microwave Technology; Antennas and Microwave Technology Key Laboratory of National Defense; Defense S&T Key Laboratory of Antennas and Microwave Technology; Science and Technology on Antenna and Microwave Laboratory; State Key Laboratory of Antennas and Microwave Technology; National Laboratory of Antennas and Microwave Technology; National Key Laboratory of Science and Technology on Antenna and Microwave,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2023,,,,,https://rt.cto.mil/wp-content/uploads/2024/07/FY23-Lists-Published-in-Response-to-Section-1286-of-NDAA-2019_clearedv2.pdf
Company,Defense S&T Key Laboratory of Antennas and Microwave Technology at Xidian University,Antenna Institute; Key Laboratory of Antenna and Microwave Technology; National Key Laboratory of Antenna and Microwave Technology; Antennas and Microwave Technology Key Laboratory of National Defense; Defense S&T Key Laboratory of Antennas and Microwave Technology; Science and Technology on Antenna and Microwave Laboratory; State Key Laboratory of Antennas and Microwave Technology; National Laboratory of Antennas and Microwave Technology,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Defense S&T Key Laboratory of Electronic Measurement Technology at North University of China,"Defense S&T Key Laboratory of Signal Detection; Key Laboratory of Signal Detection; National Key Laboratory for Electronic Measurement Technology; State Key Laboratory for Electronic Measurement Technology; Key Laboratory for Electronic Measurement Technology; Defense Key Laboratory for Electronic Measurement Technology; China Electronics Technology Instruments Co., Ltd (CETI) Key Laboratory for Electronic Measurement Technology; CETI 41st RI Key Laboratory for Electronic Measurement Technology; North University of China Key Laboratory for Electronic Measurement Technology; North University of China School of Instrument and Electronics Key Laboratory for Electronic Measurement Technology; North University of China School of Electronics and Computer Science & Technology Key Laboratory for Electronic Measurement Technology",debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Defense S&T Key Laboratory of Electronic Measurement Technology at North University of China,"Defense S&T Key Laboratory of Signal Detection; Key Laboratory of Signal Detection; National Key Laboratory for Electronic Measurement Technology; State Key Laboratory for Electronic Measurement Technology; Key Laboratory for Electronic Measurement Technology; Defense Key Laboratory for Electronic Measurement Technology; China Electronics Technology Instruments Co., Ltd (CETI) Key Laboratory for Electronic Measurement Technology; CETC 41st RI Key Laboratory for Electronic Measurement Technology; North University of China Key Laboratory for Electronic Measurement Technology; North University of China School of Instrument and Electronics Key Laboratory for Electronic Measurement Technology; North University of China School of Electronics and Computer Science & Technology Key Laboratory for Electronic Measurement Technology",debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2023,,,,,https://rt.cto.mil/wp-content/uploads/2024/07/FY23-Lists-Published-in-Response-to-Section-1286-of-NDAA-2019_clearedv2.pdf
Company,Defense S&T Key Laboratory of Electronic Measurement Technology at North University of China,"National Key Laboratory for Electronic Measurement Technology; Key Laboratory for Electronic Measurement Technology; National Defense Key Laboratory for Electronic Measurement Technology; China Electronics Technology Instruments Co., Ltd (CETI) Key Laboratory for Electronic Measurement Technology; CETC 41st RI Key Laboratory for Electronic Measurement Technology; North University of China Key Laboratory for Electronic Measurement Technology; North University of China School of Instrument and Electronics Key Laboratory for Electronic Measurement Technology; Key Laboratory of Signal Detection",debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Defense S&T Key Laboratory of High-Power Semiconductor Lasers at Changchun University of Science and Technology,State Key Laboratory of High Power Semiconductor Laser of Changchun University of Science and Technology; State Key Laboratory on High-Power Semiconductor Lasers; National Key Laboratory on High Power Semiconductor Laser; Key Laboratory on High Power Semiconductor Laser; Defense Key Laboratory on High Power Semiconductor Laser,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Defense S&T Key Laboratory of High-Power Semiconductor Lasers at Changchun University of Science and Technology,State Key Laboratory of High Power Semiconductor Laser of Changchun University of Science and Technology; State Key Laboratory on High-Power Semiconductor Lasers; National Key Laboratory on High Power Semiconductor Laser; Key Laboratory on High Power Semiconductor Laser Defense Key Laboratory on High Power Semiconductor Laser ,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2023,,,,,https://rt.cto.mil/wp-content/uploads/2024/07/FY23-Lists-Published-in-Response-to-Section-1286-of-NDAA-2019_clearedv2.pdf
Company,Defense S&T Key Laboratory of High-Power Semiconductor Lasers at Changchun University of Science and Technology,State Key Laboratory of High Power Semiconductor Laser of Changchun University of Science and Technology; State Key Laboratory on High-Power Semiconductor Lasers; National Key Laboratory on High Power Semiconductor Laser,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Defense S&T Key Laboratory of Information Systems Engineering,Key Laboratory of Information Systems Engineering,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,"Defense S&T Key Laboratory of Lightweight, High-strength Structural Materials at Central South University",State Key Laboratory for Light Weight and High Strength Structural Materials; (Central South University) National Key Laboratory for High-strength Structural Materials; National Key Laboratory of Science and Technology for National Defence on High-strength Structural Materials; National Key Laboratory of Science and Technology for National Defence on High-strength Lightweight Structural Materials; Key Laboratory on High-strength Lightweight Structural Materials,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,"Defense S&T Key Laboratory of Lightweight, High-strength Structural Materials at Central South University",State Key Laboratory for Light Weight and High Strength Structural Materials; (Central South University) National Key Laboratory for High-strength Structural Materials; National Key Laboratory of Science and Technology for National Defence on High-strength Structural Materials; National Key Laboratory of Science and Technology for National Defence on High-strength Lightweight Structural Materials; Key Laboratory on High-strength Lightweight Structural Materials,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2023,,,,,https://rt.cto.mil/wp-content/uploads/2024/07/FY23-Lists-Published-in-Response-to-Section-1286-of-NDAA-2019_clearedv2.pdf
Company,"Defense S&T Key Laboratory of Lightweight, High-strength Structural Materials at Central South University",National Key Laboratory for High-strength Structural Materials; National Key Laboratory of Science and Technology for National Defence on High-strength Structural Materials; National Key Laboratory of Science and Technology for National Defence on High-strength Lightweight Structural Materials,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Defense S&T Key Laboratory of Multi-spectral Information Processing Technology at Huazhong University of S&T,National Key Laboratory of Science and Technology on Multi-spectral Information Processing; National Key Laboratory of Multi-spectral Information Processing Technology; State Key Laboratory for Multispectral Information Processing Technologies,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
Company,Defense S&T Key Laboratory of Multi-spectral Information Processing Technology at Huazhong University of S&T,National Key Laboratory of Science and Technology on Multi-spectral Information Processing; National Key Laboratory of Multi-spectral Information Processing Technology; State Key Laboratory for Multispectral Information Processing Technologies,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2023,,,,,https://rt.cto.mil/wp-content/uploads/2024/07/FY23-Lists-Published-in-Response-to-Section-1286-of-NDAA-2019_clearedv2.pdf
Company,Defense S&T Key Laboratory of Multi-spectral Information Processing Technology at Huazhong University of S&T,National Key Laboratory of Science and Technology on Multi-spectral Information Processing; National Key Laboratory of Multi-spectral Information Processing Technology,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2025,,,China,,https://www.cto.mil/wp-content/uploads/2026/07/FY25-Section-1286-List.pdf
Company,Defense S&T Key Laboratory of Radar Signal Processing at Xidian University,National Key Laboratory of Science and Technology on Radar Signal Processing; National Lab of Radar Signal Processing; Xidian Electronics Research Institute; National Key Laboratory of Radar Signal Processing; Key Laboratory for Radar Signal Processing; State Laboratory of Radar Signal Processing; National Laboratory of Radar Signal Processing,debarment,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,2024,,,,,https://basicresearch.defense.gov/Portals/61/Documents/Academic%20Research%20Security%20Page/FY24%20Section%201286%20List%20for%20public%20release_V2.pdf?ver=KqtK4tL1wLDoUwe2yxWHSw%3D%3D
